Município,UF,População,Total Despesa
Imbituba,SC,42708,108558792.89
Imbituva,PR,30713,58119560.18
Imbuia,SC,5993,17018888.71
Imbé,RS,19676,82789132.93
Imbé de Minas,MG,6782,17719063.26
Imigrante,RS,3141,16544691.52
Imperatriz,MA,252320,505643125.42
Inaciolândia,GO,6023,20634286.53
Inajá,PE,21475,37318727.27
Inajá,PR,3110,9319772.4
Inconfidentes,MG,7254,15094732.73
Indaiabira,MG,7527,15079120.67
Indaial,SC,61968,158636444.83
Indaiatuba,SP,226602,831846504.04
Independência,CE,25952,42610865.98
Independência,RS,6682,17725324.19
Indiana,SP,4946,15149106.32
Indianópolis,MG,6632,21134984.65
Indianópolis,PR,4469,18485424.85
Indiaporã,SP,3978,15410448.9
Indiara,GO,14729,36376251.64
Indiaroba,SE,17165,34578193.69
Indiavaí,MT,2518,12114085.11
Ingazeira,PE,4563,14984043.5
Ingaí,MG,2752,10305034.05
Ingá,PB,17978,33203949.6
Inhacorá,RS,2321,11527937.66
Inhambupe,BA,40441,61981636.78
Inhangapi,PA,10876,18777242.55
Inhapi,AL,18535,41007077.03
Inhapim,MG,24858,40889472.18
Inhaúma,MG,6114,15754633.33
Inhuma,PI,15032,23869697.04
Inhumas,GO,51144,98245993.27
Inimutaba,MG,7349,14451751.69
Inocência,MS,7687,31316761.51
Inácio Martins,PR,11294,27671751.2
Inúbia Paulista,SP,3854,13895744.01
Iomerê,SC,2861,15108309.87
Ipaba,MG,17902,30164980.81
Ipameri,GO,26178,62466705.37
Ipanema,MG,19318,33205424.32
Ipanguaçu,RN,14983,27980310.65
Ipaporanga,CE,11500,27625842.19
Ipatinga,MG,255266,675384638.73
Ipaumirim,CE,12281,23414413.65
Ipaussu,SP,14483,38369722.85
Ipecaetá,BA,15634,36146217.91
Iperó,SP,32568,82478483.26
Ipeúna,SP,6778,25624982.23
Ipiaçu,MG,4260,17745508.4
Ipiaú,BA,47388,68638242.74
Ipiguá,SP,4941,15382609.19
Ipira,SC,4675,16633828.53
Ipiranga,PR,14895,37196547.22
Ipiranga de Goiás,GO,2935,10642091.66
Ipiranga do Norte,MT,6347,30642613.94
Ipiranga do Piauí,PI,9569,16153624.83
Ipiranga do Sul,RS,1985,12249457.98
Ipirá,BA,62172,91381519.69
Ipixuna,AM,26118,30449057.69
Ipixuna do Pará,PA,56613,83598305.19
Ipojuca,PE,89660,602258862.12
Iporanga,SP,4351,18872557.9
Iporá,GO,32169,58082335.56
Iporã,PR,14981,39776313.72
Iporã do Oeste,SC,8769,21879840.18
Ipu,CE,41292,78360261.8
Ipuaçu,SC,7193,18272025.29
Ipubi,PE,29338,60508961.24
Ipueira,RN,2206,9392789.68
Ipueiras,CE,38089,72252977.55
Ipueiras,TO,1843,7565450.68
Ipuiúna,MG,9991,17833452.31
Ipumirim,SC,7467,25161881.29
Ipupiara,BA,10054,19662386.58
Ipuã,SP,15378,51716465.44
Ipê,RS,6374,20042441.8
Iracema,CE,14042,34038959.46
Iracema do Oeste,PR,2537,12330633.54
Iraceminha,SC,4175,14548887.47
Iracemápolis,SP,22191,61607190.82
Irajuba,BA,7443,16673297.62
Iramaia,BA,10809,26972392.65
Iranduba,AM,45250,88877327.29
Irani,SC,10033,24735634.4
Irapuru,SP,8155,16499663.61
Irapuã,SP,7721,20206317.9
Iraquara,BA,24712,47563864.59
Irará,BA,29770,55286235.79
Irati,PR,59339,118454792.86
Irati,SC,2046,9994280.15
Irauçuba,CE,23376,45863940.07
Iraí,RS,8074,20170748.49
Iraí de Minas,MG,6842,20253836.39
Irecê,BA,72730,115282857.0
Iretama,PR,10730,25664264.77
Irineópolis,SC,10916,28147902.8
Irituia,PA,31644,48087293.15
Irupi,ES,12948,30015699.59
Isaías Coelho,PI,8389,14872029.97
Israelândia,GO,2930,11155354.95
Itaara,RS,5299,14268051.81
Itabaiana,PB,24613,38072089.51
Itabaiana,SE,92732,139932900.73
Itabaianinha,SE,41116,67642103.09
Itabela,BA,30852,58254565.93
Itaberaba,BA,66065,115606904.46
Itaberaí,GO,38983,81659605.99
Itaberá,SP,18086,43626720.58
Itabira,MG,116745,476838809.25
Itabirito,MG,49203,221635870.99
Itaboraí,RJ,227168,822342538.02
Itabuna,BA,218925,451984473.99
Itacajá,TO,7388,14504550.77
Itacambira,MG,5276,13101091.17
Itacarambi,MG,18350,42073478.35
Itacaré,BA,27198,51775015.4
Itacoatiara,AM,95714,184986020.63
Itacuruba,PE,4700,24079389.98
Itacurubi,RS,3550,14476629.08
Itaeté,BA,16370,29635539.51
Itagi,BA,13448,23274525.08
Itagibá,BA,15871,45496211.39
Itagimirim,BA,7384,20675842.41
Itaguajé,PR,4649,16040782.09
Itaguara,MG,13087,27904338.48
Itaguari,GO,4688,13227178.02
Itaguaru,GO,5504,13864672.41
Itaguatins,TO,6063,11927038.31
Itaguaçu,ES,14836,42205059.2
Itaguaçu da Bahia,BA,14533,31280439.55
Itaguaí,RJ,117374,594652546.96
Itainópolis,PI,11330,20378939.62
Itaipava do Grajaú,MA,13579,24523706.86
Itaipulândia,PR,10056,69478172.55
Itaipé,MG,12489,21981600.23
Itaitinga,CE,38131,85196523.27
Itaituba,PA,98405,201048359.94
Itaiçaba,CE,7612,18163683.01
Itaiópolis,SC,21139,51615786.44
Itajaí,SC,201557,1078994657.22
Itajobi,SP,15141,47630279.07
Itaju,SP,3556,16916947.79
Itaju do Colônia,BA,7428,18141201.96
Itajubá,MG,95491,170103336.67
Itajuípe,BA,21817,41208526.4
Itajá,GO,5005,18929451.17
Itajá,RN,7397,14118650.52
Italva,RJ,14489,46392498.11
Itamaraju,BA,67191,110574480.18
Itamarandiba,MG,34033,56844091.1
Itamarati,AM,8205,35602370.56
Itamarati de Minas,MG,4295,12821831.04
Itamari,BA,8534,19884570.52
Itambacuri,MG,23557,60008481.44
Itambaracá,PR,6869,18156918.46
Itambé,BA,23520,39516062.8
Itambé,PE,36256,63976494.46
Itambé,PR,6183,17197704.85
Itambé do Mato Dentro,MG,2261,9311827.16
Itamogi,MG,10553,21131421.58
Itamonte,MG,14998,33911566.52
Itanhandu,MG,15006,31559334.71
Itanhangá,MT,5950,15826411.57
Itanhaém,SP,94977,341137044.16
Itanhomi,MG,12311,21564990.87
Itanhém,BA,20671,36369647.48
Itaobim,MG,21566,35192954.0
Itaocara,RJ,22824,62954950.85
Itapaci,GO,20557,33261077.15
Itapagipe,MG,14645,37783955.91
Itapajé,CE,50671,87717220.55
Itaparica,BA,22476,44032129.58
Itapebi,BA,10910,30059095.44
Itapecerica,MG,22082,43115503.34
Itapecerica da Serra,SP,165327,355697858.5
Itapecuru Mirim,MA,65713,110380549.37
Itapejara d'Oeste,PR,11335,28389902.23
Itapema,SC,55016,177953275.55
Itapemirim,ES,33952,428235625.2
Itaperuna,RJ,98521,276899264.5
Itaperuçu,PR,26371,41060254.86
Itapetim,PE,13855,32146815.17
Itapetinga,BA,75440,125226268.09
Itapetininga,SP,155436,378405476.32
Itapeva,MG,9338,26404417.49
Itapeva,SP,92265,241248668.01
Itapevi,SP,220250,517329134.37
Itapicuru,BA,35632,58399351.12
Itapipoca,CE,123613,219135242.83
Itapira,SP,72514,229484410.24
Itapiranga,AM,8864,19644391.41
Itapiranga,SC,16253,47121376.96
Itapirapuã,GO,7017,17924333.96
Itapirapuã Paulista,SP,4109,13663770.54
Itapiratins,TO,3711,10642308.08
Itapissuma,PE,25514,71863599.21
Itapitanga,BA,10799,20106664.7
Itapiúna,CE,19570,36680463.69
Itaporanga,PB,24317,37175535.76
Itaporanga,SP,15090,32242095.75
Itaporanga d'Ajuda,SE,32911,83635351.58
Itapororoca,PB,18129,27983740.36
Itaporã,MS,22568,44837227.38
Itaporã do Tocantins,TO,2482,8326655.86
Itapoá,SC,17521,72617166.58
Itapuca,RS,2341,11298519.4
Itapura,SP,4674,21883256.21
Itapuranga,GO,26667,46373100.13
Itapuã do Oeste,RO,9831,23519051.21
Itapuí,SP,13178,35881629.92
Itapé,BA,10448,20029101.31
Itaquaquecetuba,SP,348739,520943059.47
Itaqui,RS,39129,104780825.57
Itaquiraí,MS,19920,51010240.84
Itaquitinga,PE,16696,35474218.05
Itarana,ES,11319,31856923.24
Itarantim,BA,19968,36010065.83
Itararé,SP,49963,100467385.22
Itarema,CE,39955,75479705.39
Itariri,SP,16602,33073593.06
Itarumã,GO,6777,30518812.56
Itati,RS,2613,11214842.84
Itatiaia,RJ,29996,139111694.19
Itatiaiuçu,MG,10674,93663402.22
Itatiba,SP,111620,333099031.68
Itatiba do Sul,RS,4049,14831269.35
Itatim,BA,14691,32036259.46
Itatinga,SP,19520,55842198.24
Itatira,CE,20077,43662769.73
Itatuba,PB,10666,20667069.33
Itaubal,AP,4836,10023308.34
Itaueira,PI,10818,22824418.63
Itauçu,GO,8925,21172912.92
Itaverava,MG,5795,12121120.39
Itaí,SP,25792,69044429.45
Itaíba,PE,26462,53063698.64
Itaóca,SP,3334,12669962.6
Itaú,RN,5850,14082633.18
Itaú de Minas,MG,15798,48048235.43
Itaúba,MT,4124,20121967.67
Itaúna,MG,90783,202074709.27
Itaúna do Sul,PR,3411,12664172.04
Itinga,MG,15012,23125151.9
Itinga do Maranhão,MA,25357,50257403.48
Itiquira,MT,12293,68478663.34
Itirapina,SP,16938,53774812.15
Itirapuã,SP,6277,15204104.9
Itiruçu,BA,13336,21083907.19
Itiúba,BA,38413,64624034.02
Itobi,SP,7819,13607448.1
Itororó,BA,21143,38212188.23
Itu,SP,165511,494192827.65
Ituaçu,BA,19311,36602095.12
Ituberá,BA,28934,50478922.77
Itueta,MG,6069,14827009.04
Ituiutaba,MG,102690,253989098.39
Itumbiara,GO,99526,279405680.28
Itumirim,MG,6250,12944422.68
Itupeva,SP,52627,202382045.59
Itupiranga,PA,51743,88868100.82
Ituporanga,SC,23777,51627482.0
Iturama,MG,37277,104175727.06
Itutinga,MG,3963,12695247.95
Ituverava,SP,40776,116777032.51
Itá,SC,6383,34195276.6
Itápolis,SP,42135,99340946.57
Iuiú,BA,11294,24660380.16
Ivaiporã,PR,32705,64002942.6
Ivatuba,PR,3180,13022304.54
Ivaté,PR,7958,19462351.21
Ivaí,PR,13541,26633075.12
Ivinhema,MS,22881,65145943.86
Ivolândia,GO,2626,18455263.2
Ivorá,RS,2149,10140370.11
Ivoti,RS,21739,62638244.4
Içara,SC,52284,136377311.89
Iúna,ES,29423,59179240.75
Jaboatão dos Guararapes,PE,680943,1034665773.32
Jaborandi,BA,9318,37821839.26
Jaborandi,SP,6864,23476097.88
Jaborá,SC,4040,17387664.35
Jaboti,PR,5166,14576002.0
Jaboticabal,SP,75436,193912647.67
Jaboticatubas,MG,18785,40471731.01
Jacaraci,BA,15380,27744578.37
Jacaraú,PB,14283,28154068.43
Jacareacanga,PA,41487,77407046.81
Jacarezinho,PR,40232,91544079.21
Jacareí,SP,224826,747069824.77
Jacaré dos Homens,AL,5469,17165407.9
Jaci,SP,6361,20454140.31
Jaciara,MT,26281,59159305.0
Jacinto,MG,12524,22815109.54
Jacinto Machado,SC,10642,25225596.22
Jacobina,BA,84577,155725309.51
Jacobina do Piauí,PI,5695,16479812.27
Jacuizinho,RS,2634,12304912.63
Jacundá,PA,55204,84932701.64
Jacupiranga,SP,17826,42543775.36
Jacutinga,MG,24648,53765226.61
Jacutinga,RS,3719,14411725.02
Jacuí,MG,7770,16852221.35
Jacuípe,AL,7177,16567400.71
Jaguapitã,PR,13059,34970439.12
Jaguaquara,BA,55127,76933367.19
Jaguarari,BA,32969,64109566.74
Jaguaraçu,MG,3124,11404999.4
Jaguaretama,CE,18018,34393990.33
Jaguari,RS,11631,27931508.56
Jaguariaíva,PR,34285,80664424.23
Jaguaribara,CE,10999,22867672.73
Jaguaribe,CE,34621,78503605.93
Jaguaripe,BA,18432,45574020.05
Jaguariúna,SP,50719,247611580.02
Jaguaruana,CE,33324,62021203.64
Jaguaruna,SC,18704,46495946.29
Jaguarão,RS,28393,58979651.51
Jaguaré,ES,28126,88861087.1
Jaicós,PI,18585,30874173.65
Jales,SP,48825,115888185.68
Jambeiro,SP,5981,30443680.82
Jampruca,MG,5333,11391886.99
Janaúba,MG,70472,161110212.56
Jandaia,GO,6281,21580310.73
Jandaia do Sul,PR,21131,43524155.74
Jandaíra,BA,11031,26307113.37
Jandaíra,RN,6875,17936468.36
Jandira,SP,117457,236096429.31
Janduís,RN,5436,8907795.14
Jangada,MT,7889,14445270.95
Janiópolis,PR,6226,16408177.56
Januária,MG,68065,85849354.92
Japaratinga,AL,8294,17893108.68
Japaratuba,SE,18098,77223684.1
Japaraíba,MG,4206,13162773.89
Japeri,RJ,99141,187338034.79
Japi,RN,5427,12823846.13
Japira,PR,5065,15084515.81
Japoatã,SE,13249,25840319.02
Japonvar,MG,8622,15888803.71
Japorã,MS,8429,27479951.07
Japurá,AM,5599,29178082.74
Japurá,PR,9095,25479892.5
Jaqueira,PE,11680,28678600.37
Jaquirana,RS,4167,14631788.49
Jaraguari,MS,6779,22109208.12
Jaraguá,GO,46048,76438451.13
Jaraguá do Sul,SC,160143,620791560.02
Jardim,CE,27069,61851174.99
Jardim,MS,25328,66237523.77
Jardim Alegre,PR,12280,24295502.03
Jardim Olinda,PR,1416,9751473.08
Jardim de Angicos,RN,2673,11738113.02
Jardim de Piranhas,RN,14476,24660658.44
Jardim do Mulato,PI,4402,10991308.69
Jardim do Seridó,RN,12540,20612703.83
Jardinópolis,SC,1697,11607931.97
Jardinópolis,SP,41228,106491527.13
Jari,RS,3660,14263984.58
Jarinu,SP,26921,96521737.83
Jaru,RO,55669,89717356.32
Jataizinho,PR,12447,23474865.0
Jataí,GO,94890,289290367.25
Jataúba,PE,16770,33790017.91
Jateí,MS,4044,22967422.31
Jati,CE,7785,22244378.78
Jatobá,MA,9596,18143996.4
Jatobá,PE,14526,27527121.24
Jatobá do Piauí,PI,4756,13021415.79
Jaupaci,GO,3034,10919364.94
Jauru,MT,9482,23534948.17
Jaçanã,RN,8702,15445670.03
Jaíba,MG,36586,47828097.82
Jaú,SP,141703,353277909.47
Jaú do Tocantins,TO,3730,13254934.34
Jeceaba,MG,5340,34344408.98
Jenipapo de Minas,MG,7531,14161642.4
Jenipapo dos Vieiras,MA,16015,33586901.63
Jequeri,MG,12993,24737115.21
Jequitaí,MG,8021,14728405.2
Jequitibá,MG,5310,15494442.77
Jequitinhonha,MG,25260,42278960.0
Jequiá da Praia,AL,11918,36705329.21
Jequié,BA,161150,327186905.18
Jeremoabo,BA,40851,75249865.43
Jericó,PB,7703,15066375.33
Jeriquara,SP,3223,14397852.58
Jerumenha,PI,4397,11279188.27
Jerônimo Monteiro,ES,11792,32767010.2
Jesuânia,MG,4899,11313523.77
Jesuítas,PR,9017,22198921.01
Jesúpolis,GO,2428,9933422.23
Ji-Paraná,RO,129242,206211343.6
Jijoca de Jericoacoara,CE,18616,43391033.77
Jiquiriçá,BA,14993,25114323.26
Jitaúna,BA,13636,28947667.89
Joanésia,MG,5222,12249491.55
Joanópolis,SP,12610,29614935.81
Joaquim Felício,MG,4573,12299404.19
Joaquim Gomes,AL,23941,42150179.34
Joaquim Nabuco,PE,16038,36022862.56
Joaquim Pires,PI,14059,24862255.96
Joaquim Távora,PR,11447,27455839.7
Joaçaba,SC,28705,116757919.56
Joaíma,MG,15523,30774527.56
Joca Claudino,PB,2675,13732820.42
Joca Marques,PI,5282,13168534.51
Joinville,SC,554601,1614455218.57
Jordânia,MG,10786,16335566.9
Jordão,AC,7330,22558981.76
Joselândia,MA,15792,27418241.6
Josenópolis,MG,4804,12435966.64
José Boiteux,SC,4850,15912693.06
José Bonifácio,SP,35197,79900148.09
José Gonçalves de Minas,MG,4650,14881619.97
José Raydan,MG,4738,13150797.64
José da Penha,RN,6049,13328154.29
José de Freitas,PI,38169,62933487.32
Joviânia,GO,7398,20569400.83
João Alfredo,PE,32651,61992671.11
João Costa,PI,2968,10002058.6
João Dias,RN,2689,10993136.8
João Dourado,BA,24894,45189513.91
João Lisboa,MA,23338,45919912.89
João Monlevade,MG,78040,177077595.0
João Neiva,ES,16946,48461863.13
João Pessoa,PB,780738,1844714842.81
João Pinheiro,MG,47870,93597896.56
João Ramalho,SP,4389,17769188.8
Juara,MT,33483,73431394.91
Juarez Távora,PB,7797,14457057.4
Juarina,TO,2253,8148459.86
Juatuba,MG,24662,84864214.68
Juazeirinho,PB,17737,33543417.22
Juazeiro,BA,216588,432569556.71
Juazeiro do Norte,CE,263704,395502277.96
Juazeiro do Piauí,PI,4837,13653013.33
Jucati,PE,11133,26094163.14
Jucurutu,RN,18409,39873767.95
Jucuruçu,BA,10272,21443642.36
Jucás,CE,24417,47528520.95
Juiz de Fora,MG,550710,1372035149.31
Jumirim,SP,3092,15059304.1
Junco do Maranhão,MA,3539,14846477.92
Junco do Seridó,PB,6995,12743597.65
Jundiaí,SP,397965,1624905414.13
Jundiaí do Sul,PR,3469,10899741.49
Jundiá,AL,4253,15190868.38
Jundiá,RN,3821,11748618.6
Junqueirópolis,SP,19918,52770420.1
Jupi,PE,14427,35852079.88
Jupiá,SC,2150,10991181.25
Juquitiba,SP,30443,62116804.82
Juquiá,SP,19446,42638098.9
Juramento,MG,4307,12250246.65
Juranda,PR,7726,22335349.67
Jurema,PE,15112,32647722.48
Jurema,PI,4641,12858632.97
Juripiranga,PB,10616,19542318.14
Juru,PB,9906,21644558.39
Juruaia,MG,10008,21642074.49
Juruena,MT,13424,23116710.1
Juruti,PA,52755,139255625.32
Juruá,AM,12807,35645719.75
Juscimeira,MT,11179,24396172.51
Jussara,BA,15844,31159384.99
Jussara,GO,19402,44683817.67
Jussara,PR,6931,21401832.48
Jussari,BA,6434,16218997.47
Jussiape,BA,7429,16097435.33
Jutaí,AM,16977,43014268.71
Juti,MS,6321,19652097.4
Juvenília,MG,5862,13746816.43
Juína,MT,39640,82459682.66
Jóia,RS,8643,27049150.91
Júlio Borges,PI,5496,11905885.99
Júlio Mesquita,SP,4663,17037946.41
Júlio de Castilhos,RS,20074,54019205.7
Kaloré,PR,4473,15054198.73
Lacerdópolis,SC,2244,11663935.39
Ladainha,MG,17881,28516742.75
Ladário,MS,21488,48611867.75
Lafaiete Coutinho,BA,4046,14536725.51
Lagamar,MG,7800,17485568.0
Lagarto,SE,101305,163085521.78
Lages,SC,158846,444127497.95
Lago da Pedra,MA,48511,73077919.66
Lago do Junco,MA,10565,21609426.92
Lago dos Rodrigues,MA,8745,16759322.87
Lagoa,PB,4698,11599664.46
Lagoa Alegre,PI,8290,17172818.0
Lagoa Bonita do Sul,RS,2810,10115894.03
Lagoa Dourada,MG,12874,23648407.38
Lagoa Formosa,MG,17962,42031337.07
Lagoa Grande,MG,9216,19631178.2
Lagoa Grande,PE,24475,49791984.87
Lagoa Grande do Maranhão,MA,12822,22739496.58
Lagoa Nova,RN,15110,32229606.28
Lagoa Real,BA,15676,27587552.78
Lagoa Salgada,RN,8076,17089436.11
Lagoa Santa,GO,1406,10642003.85
Lagoa Santa,MG,58702,169250788.86
Lagoa Seca,PB,26950,46893531.38
Lagoa Vermelha,RS,28419,64738063.5
Lagoa d'Anta,RN,6640,14627260.93
Lagoa da Canoa,AL,18437,41972898.19
Lagoa da Confusão,TO,11859,23018179.34
Lagoa da Prata,MG,49654,88330022.07
Lagoa de Dentro,PB,7592,18936047.27
Lagoa de Itaenga,PE,21244,41937193.89
Lagoa de Pedras,RN,7425,17373395.28
Lagoa de São Francisco,PI,6590,13530219.11
Lagoa de Velhos,RN,2762,10821139.31
Lagoa do Barro do Piauí,PI,4570,11495992.77
Lagoa do Carro,PE,17247,33221438.58
Lagoa do Mato,MA,11005,21302553.82
Lagoa do Ouro,PE,12777,30127210.29
Lagoa do Piauí,PI,3963,11694040.62
Lagoa do Sítio,PI,5022,11437251.45
Lagoa do Tocantins,TO,3957,8931277.98
Lagoa dos Gatos,PE,16131,30074413.29
Lagoa dos Patos,MG,4285,12643887.75
Lagoa dos Três Cantos,RS,1649,12620483.35
Lagoinha,SP,4960,16282215.81
Lagoinha do Piauí,PI,2757,8366976.65
Lagoão,RS,6480,16899404.43
Laguna,SC,44316,110167614.28
Laguna Carapã,MS,6935,32103673.93
Laje,BA,23682,42773905.54
Laje do Muriaé,RJ,7341,34153162.81
Lajeado,RS,77761,252015935.59
Lajeado,TO,2991,28897702.76
Lajeado Grande,SC,1479,10925441.47
Lajeado Novo,MA,7287,14355071.23
Lajeado do Bugre,RS,2583,9806039.08
Lajedinho,BA,3993,13253983.19
Lajedo,PE,38898,73603358.2
Lajedo do Tabocal,BA,8810,16774245.34
Lajedão,BA,3997,16202888.7
Lajes,RN,11065,25310553.23
Lajes Pintadas,RN,4794,14012343.16
Lajinha,MG,20241,32062154.62
Lamarão,BA,9554,16793274.41
Lambari,MG,20564,41101734.55
Lambari D'Oeste,MT,5708,17827243.45
Lamim,MG,3517,11187079.57
Landri Sales,PI,5251,13593314.08
Lapa,PR,47294,118551479.74
Lapão,BA,27432,55389589.12
Laranja da Terra,ES,11428,29644780.23
Laranjal,MG,6770,14441478.24
Laranjal,PR,6337,16815690.69
Laranjal Paulista,SP,27122,71696583.91
Laranjal do Jari,AP,44777,40305696.92
Laranjeiras,SE,28835,111619973.35
Laranjeiras do Sul,PR,32036,71711062.73
Lassance,MG,6663,19312750.15
Lastro,PB,2787,11745857.44
Laurentino,SC,6500,18057258.74
Lauro Muller,SC,14919,32209005.24
Lauro de Freitas,BA,188013,466320493.06
Lavandeira,TO,1782,6929833.57
Lavras,MG,99229,209174532.16
Lavras da Mangabeira,CE,31409,53911801.32
Lavras do Sul,RS,7847,25684186.68
Lavrinhas,SP,7002,19146363.21
Lavínia,SP,10297,26830542.93
Leandro Ferreira,MG,3297,11146480.93
Lebon Régis,SC,12091,23619427.82
Leme,SP,98460,243632294.5
Leme do Prado,MG,4974,13524423.68
Lençóis,BA,11340,23983896.82
Lençóis Paulista,SP,65587,186837994.84
Leoberto Leal,SC,3258,13554593.88
Leopoldina,MG,53032,82048682.01
Leopoldo de Bulhões,GO,8150,19169828.8
Leópolis,PR,4182,14216899.74
Liberato Salzano,RS,5789,22061587.69
Liberdade,MG,5373,13309044.39
Licínio de Almeida,BA,12965,25320352.09
Lidianópolis,PR,3831,12507740.72
Lima Campos,MA,11612,28917173.31
Lima Duarte,MG,16786,28695021.02
Limeira,SP,294128,795937389.49
Limoeiro,PE,56336,91103845.34
Limoeiro de Anadia,AL,28439,52474385.42
Limoeiro do Ajuru,PA,26961,48428072.98
Limoeiro do Norte,CE,57782,109864588.03
Lindoeste,PR,5247,16980301.4
Lindolfo Collor,RS,5621,16661143.28
Lindóia,SP,7377,30900829.92
Lindóia do Sul,SC,4659,15617384.44
Linha Nova,RS,1697,8654705.67
Linhares,ES,160765,557829241.03
Lins,SP,75612,174096004.8
Livramento,PB,7338,14582742.28
Livramento de Nossa Senhora,BA,45647,68887368.25
Lizarda,TO,3801,8556307.22
Loanda,PR,22448,49353228.69
Lobato,PR,4658,19016132.3
Logradouro,PB,4206,12629544.36
Londrina,PR,543003,1589469015.1
Lontra,MG,8881,16931605.42
Lontras,SC,11200,27891802.61
Lorena,SP,86764,172463499.85
Loreto,MA,11795,24934895.03
Lourdes,SP,2238,12337172.14
Louveira,SP,42796,479624089.86
Lucas do Rio Verde,MT,55094,187334472.65
Lucena,PB,12635,27533485.84
Lucianópolis,SP,2355,12152635.18
Luciara,MT,2121,9957869.0
Lucrécia,RN,3897,12921630.94
Lucélia,SP,21059,46168531.85
Luisburgo,MG,6407,13364788.07
Luislândia,MG,6685,12646034.31
Luiz Alves,SC,11653,30613240.17
Luiziana,PR,7479,24012441.25
Luiziânia,SP,5449,15594235.47
Luminárias,MG,5571,12753397.08
Lunardelli,PR,5159,14233169.28
Lupionópolis,PR,4832,15041499.17
Lupércio,SP,4536,16668232.99
Lutécia,SP,2741,13746116.09
Luz,MG,18230,38287430.95
Luzerna,SC,5700,19059269.12
Luzinópolis,TO,2896,8547982.31
Luziânia,GO,191139,304612851.24
Luís Antônio,SP,13046,54647648.05
Luís Correia,PI,29415,53281498.18
Luís Domingues,MA,6744,11545580.21
Luís Eduardo Magalhães,BA,76420,233426687.29
Luís Gomes,RN,10086,18337770.29
Lábrea,AM,42439,59193256.03
Macajuba,BA,11836,24040914.87
Macambira,SE,6774,16536058.31
Macaparana,PE,24904,45808429.15
Macapá,AP,446757,702343796.2
Macatuba,SP,16961,52442142.58
Macau,RN,31037,99588684.08
Macaubal,SP,8006,20224386.6
Macaé,RJ,229624,2122739803.21
Macaíba,RN,76801,142310642.43
Macaúbas,BA,49861,76611519.12
Macedônia,SP,3751,17061138.92
Maceió,AL,1005319,1911815417.22
Machadinho,RS,5654,19940008.21
Machadinho D'Oeste,RO,36412,60234662.5
Machado,MG,41070,70044670.3
Machados,PE,15046,28154468.03
Macieira,SC,1823,11968122.27
Macuco,RJ,5380,35519431.67
Macururé,BA,8390,18054710.5
Madalena,CE,19225,36431772.05
Madeiro,PI,8075,14850510.18
Madre de Deus,BA,19985,155100675.07
Madre de Deus de Minas,MG,5108,12770898.49
Maetinga,BA,5561,20974852.06
Mafra,SC,55012,160671050.34
Magalhães de Almeida,MA,18982,36505413.51
Magda,SP,3230,18012932.28
Magé,RJ,233634,422397878.88
Maiquinique,BA,9976,19592314.95
Mairi,BA,20144,35977985.93
Mairinque,SP,45729,130223678.74
Mairiporã,SP,90627,201605872.83
Mairipotaba,GO,2433,10243164.7
Major Gercino,SC,3389,13428864.63
Major Isidoro,AL,19963,44190651.22
Major Sales,RN,3856,11610461.43
Major Vieira,SC,7841,20198766.35
Malacacheta,MG,19209,33242745.16
Malhada,BA,17416,38766607.56
Malhada de Pedras,BA,8918,16025559.71
Malhada dos Bois,SE,3632,12759713.62
Malhador,SE,12550,24077130.86
Mallet,PR,13522,29983843.76
Malta,PB,5675,13324781.49
Mamanguape,PB,44030,62346776.9
Mambaí,GO,7772,15385910.57
Mamborê,PR,14017,38337425.7
