Município,UF,População,Total Despesa
Passira,PE,28982,52210631.61
Passo Fundo,RS,196739,479136652.64
Passo de Camaragibe,AL,15419,43483044.13
Passo de Torres,SC,7912,24340101.41
Passo do Sobrado,RS,6372,20365329.6
Passos,MG,113122,200174338.26
Passos Maia,SC,4314,19109960.73
Pastos Bons,MA,18999,46412461.7
Patis,MG,5914,17001563.8
Pato Bragado,PR,5304,33122055.28
Pato Branco,PR,79011,253915711.32
Patos,PB,106314,186875512.92
Patos de Minas,MG,148762,377858075.23
Patos do Piauí,PI,6257,13609634.49
Patrocínio,MG,88648,184829442.95
Patrocínio Paulista,SP,14093,44652466.26
Patrocínio do Muriaé,MG,5617,12819701.74
Patu,RN,12706,24284421.83
Paty do Alferes,RJ,26818,87639476.89
Pau Brasil,BA,10905,22040164.94
Pau D'Arco,PA,5535,28430301.34
Pau D'Arco,TO,4814,11880896.78
Pau D'Arco do Piauí,PI,3937,11335869.64
Pau dos Ferros,RN,29954,49866803.79
Paudalho,PE,55028,98199540.43
Pauini,AM,19378,32443617.13
Paula Cândido,MG,9654,17686686.05
Paula Freitas,PR,5773,17340888.42
Paulicéia,SP,6981,28981803.06
Paulino Neves,MA,15609,39436562.59
Paulista,PB,12216,25232828.93
Paulista,PE,322730,457226227.54
Paulistana,PI,20168,46777670.82
Paulistas,MG,5000,14400658.47
Paulistânia,SP,1839,13816940.56
Paulo Afonso,BA,119214,243659644.22
Paulo Bento,RS,2297,10805137.59
Paulo Frontin,PR,7291,16019470.44
Paulo Jacinto,AL,7682,21766418.19
Paulo Lopes,SC,7203,20494242.93
Paulo Ramos,MA,20612,42810616.16
Paulo de Faria,SP,8924,35688115.19
Paulínia,SP,97702,1200241720.65
Paverama,RS,8437,21358208.69
Pavussu,PI,3637,8936848.58
Pavão,MG,8739,14596025.77
Peabiru,PR,14144,38533574.7
Pederneiras,SP,44910,118833318.01
Pedra,PE,22401,36433454.87
Pedra Azul,MG,24683,43396028.36
Pedra Bela,SP,6044,17456453.31
Pedra Bonita,MG,7051,17691917.2
Pedra Branca,CE,42746,73511047.72
Pedra Branca,PB,3796,12606298.53
Pedra Branca do Amapari,AP,13988,41140998.92
Pedra Dourada,MG,2401,13086694.0
Pedra Grande,RN,3429,19581987.8
Pedra Lavrada,PB,7982,23089888.06
Pedra Mole,SE,3199,12638728.33
Pedra Preta,MT,16674,47872780.01
Pedra Preta,RN,2568,12375199.07
Pedra do Anta,MG,3339,12290800.46
Pedra do Indaiá,MG,4021,14181025.65
Pedralva,MG,11623,19229926.94
Pedranópolis,SP,2570,14569767.5
Pedras Altas,RS,2195,16159715.33
Pedras Grandes,SC,4068,13512379.22
Pedras de Fogo,PB,28286,76571334.88
Pedras de Maria da Cruz,MG,11193,20758181.49
Pedregulho,SP,16517,45445585.18
Pedreira,SP,45579,127350688.09
Pedreiras,MA,38506,74949328.81
Pedrinhas,SE,9449,19410821.63
Pedrinhas Paulista,SP,3071,17914491.89
Pedrinópolis,MG,3650,16464504.1
Pedro Afonso,TO,12900,31474276.15
Pedro Alexandre,BA,18135,3828573.87
Pedro Avelino,RN,7059,17416286.78
Pedro Canário,ES,26128,46060821.15
Pedro Gomes,MS,7794,26126437.77
Pedro II,PI,38055,69541832.83
Pedro Laurentino,PI,2481,9500243.66
Pedro Leopoldo,MG,62951,148110383.07
Pedro Osório,RS,8011,16895168.06
Pedro Régis,PB,6034,14109956.36
Pedro Teixeira,MG,1841,10199455.57
Pedro Velho,RN,14844,32090674.42
Pedro de Toledo,SP,10967,30122305.87
Pedro do Rosário,MA,24475,51266683.23
Pedrão,BA,7568,19344384.85
Peixe,TO,11340,38788411.08
Peixe-Boi,PA,7874,17924230.52
Peixoto de Azevedo,MT,32818,61486483.16
Pejuçara,RS,4055,19243741.14
Pelotas,RS,342873,845414606.17
Penaforte,CE,8817,26476549.84
Pendências,RN,14751,33029442.36
Penedo,AL,64074,129900446.75
Penha,SC,29493,73044635.94
Pentecoste,CE,36773,74617620.0
Penápolis,SP,62071,154289804.4
Pequeri,MG,3323,11501864.73
Pequi,MG,4342,15133301.11
Pequizeiro,TO,5381,14487659.98
Perdigão,MG,10416,22040300.54
Perdizes,MG,15639,53752241.77
Perdões,MG,21239,40770625.03
Pereira Barreto,SP,25767,80158487.93
Pereiras,SP,8213,25750825.35
Pereiro,CE,16115,33534733.58
Peri Mirim,MA,14019,21823407.72
Periquito,MG,7103,21511506.49
Peritiba,SC,2906,13887944.24
Perobal,PR,5995,18440735.84
Perolândia,GO,3105,22620487.21
Peruíbe,SP,65226,225604405.52
Pescador,MG,4293,15118449.45
Pescaria Brava,SC,9835,16091662.67
Pesqueira,PE,66153,103618363.96
Petrolina,PE,331951,597747317.59
Petrolina de Goiás,GO,10547,21810336.68
Petrolândia,PE,35342,77654840.21
Petrolândia,SC,6080,16595208.48
Petrópolis,RJ,298142,956190334.24
Peçanha,MG,17836,29057893.92
Piacatu,SP,5739,17850663.16
Piancó,PB,15985,41264929.57
Piatã,BA,18473,39773022.09
Piau,MG,2868,13586428.25
Piaçabuçu,AL,18011,35485765.46
Picada Café,RS,5532,22465640.21
Picos,PI,76544,162665515.39
Picuí,PB,18670,44616071.38
Piedade,SP,54717,103395039.18
Piedade de Caratinga,MG,8008,16441618.62
Piedade de Ponte Nova,MG,4203,12975769.63
Piedade do Rio Grande,MG,4723,12758508.08
Piedade dos Gerais,MG,4927,12290262.44
Pilar,AL,35295,121143897.2
Pilar,PB,11786,23348023.58
Pilar de Goiás,GO,2614,17674829.38
Pilar do Sul,SP,28309,59314687.52
Pilão Arcado,BA,35428,67046860.36
Pilões,PB,6728,15815704.36
Pilões,RN,3761,11917518.78
Pilõezinhos,PB,5118,14124504.46
Pimenta,MG,8655,23676831.9
Pimenta Bueno,RO,37512,84090781.52
Pimenteiras,PI,11913,28258720.8
Pimenteiras do Oeste,RO,2424,15587797.13
Pindamonhangaba,SP,160614,405098009.35
Pindaré-Mirim,MA,32198,77573816.49
Pindaí,BA,16805,32262901.68
Pindoba,AL,2956,13506512.75
Pindobaçu,BA,21062,42970522.82
Pindorama,SP,16342,39077638.99
Pindorama do Tocantins,TO,4547,12045637.24
Pindoretama,CE,20207,48558910.26
Pingo-d'Água,MG,4789,12891077.53
Pinhais,PR,127045,295918348.93
Pinhal,RS,2609,14413941.7
Pinhal Grande,RS,4560,20555422.36
Pinhal da Serra,RS,2126,22035826.03
Pinhal de São Bento,PR,2740,14005730.24
Pinhalzinho,SC,18696,53206904.07
Pinhalzinho,SP,14423,32700059.83
Pinhalão,PR,6425,20792729.55
Pinheiral,RJ,23887,66934619.91
Pinheirinho do Vale,RS,4761,16237138.07
Pinheiro Machado,RS,12976,41082493.36
Pinheiro Preto,SC,3396,18438302.53
Pinheiros,ES,26589,65348619.05
Pinhão,PR,31978,87720066.79
Pinhão,SE,6440,17060075.66
Pintadas,BA,10742,22690995.41
Pinto Bandeira,RS,2824,11130811.77
Pintópolis,MG,7540,18267847.82
Pio IX,PI,18061,35925038.56
Pio XII,MA,21164,55573408.68
Piquerobi,SP,3679,15736010.87
Piquet Carneiro,CE,16461,36302754.32
Piquete,SP,14123,27036451.88
Piracaia,SP,26688,65388448.6
Piracanjuba,GO,24772,66818033.1
Piracema,MG,6570,14868780.83
Piracicaba,SP,391449,1463766146.64
Piracuruca,PI,28160,46278842.36
Piraju,SP,29664,76572797.99
Pirajuba,MG,5534,20932368.25
Pirajuí,SP,24546,56401162.32
Pirambu,SE,9063,44662325.38
Piranga,MG,17864,32185010.89
Pirangi,SP,11220,29321186.02
Piranguinho,MG,8505,17075620.62
Piranguçu,MG,5475,14439376.33
Piranhas,AL,24950,77110210.26
Piranhas,GO,11164,32756755.58
Pirapemas,MA,18182,42413860.13
Pirapetinga,MG,10818,27349591.03
Pirapora,MG,56229,153098978.7
Pirapora do Bom Jesus,SP,17646,60812475.5
Pirapozinho,SP,26594,60852547.77
Pirapó,RS,2678,13839839.1
Piraquara,PR,104481,185136431.35
Piraquê,TO,3031,9983624.75
Pirassununga,SP,74587,213799202.28
Piratini,RS,20712,47493226.12
Piratininga,SP,13093,35218073.88
Piratuba,SC,4316,30819964.57
Piraí,RJ,27838,152407767.88
Piraí do Norte,BA,10360,20865789.22
Piraí do Sul,PR,24953,62856244.47
Piraúba,MG,11101,20454391.14
Pirenópolis,GO,24444,45583817.81
Pires Ferreira,CE,10674,28161187.5
Pires do Rio,GO,30703,62946168.25
Piripiri,PI,62650,101693216.7
Piripá,BA,12238,21102163.13
Piritiba,BA,25027,41265206.52
Pirpirituba,PB,10555,18229772.76
Pitanga,PR,32419,84847789.52
Pitangueiras,PR,3073,12922203.44
Pitangueiras,SP,38211,99465957.14
Pitangui,MG,27273,43040014.89
Pium,TO,7357,18989256.92
Piumhi,MG,34075,73289246.29
Piçarra,PA,12675,36498894.72
Piên,PR,12211,40974632.74
Piúma,ES,20716,68947051.33
Placas,PA,28533,45435507.24
Planaltina,GO,87474,172030778.21
Planaltina do Paraná,PR,4277,14543408.71
Planaltino,BA,9473,19739695.34
Planalto,BA,26632,51727358.74
Planalto,PR,13926,32160379.78
Planalto,RS,10678,23786998.82
Planalto,SP,4941,22926797.33
Planalto Alegre,SC,2803,13029037.13
Planalto da Serra,MT,2647,13557553.95
Planura,MG,11509,30272783.98
Platina,SP,3434,15608038.9
Plácido de Castro,AC,18159,34335540.61
Pocinhos,PB,18272,38425985.42
Pocrane,MG,8940,14648897.62
Pojuca,BA,37543,92423223.46
Poloni,SP,5833,14293978.5
Pombal,PB,32712,61333953.99
Pombos,PE,26841,60530465.2
Pomerode,SC,31181,113364813.57
Pompéia,SP,21375,76059531.96
Pompéu,MG,31178,73018086.87
Pongaí,SP,3508,15053676.52
Ponta Grossa,PR,337865,678081704.74
Ponta Porã,MS,86717,223457312.16
Ponta de Pedras,PA,29160,49895400.35
Pontal,SP,45978,85048013.4
Pontal do Paraná,PR,24352,89524471.22
Pontalina,GO,17873,38393920.62
Pontalinda,SP,4433,16002922.08
Ponte Alta,SC,4825,15638643.85
Ponte Alta do Bom Jesus,TO,4649,10483266.67
Ponte Alta do Norte,SC,3397,14297867.47
Ponte Alta do Tocantins,TO,7793,14793722.11
Ponte Branca,MT,1618,12585621.12
Ponte Nova,MG,60005,150736228.35
Ponte Preta,RS,1730,13914319.24
Ponte Serrada,SC,11452,30069008.56
Pontes Gestal,SP,2593,18943121.59
Pontes e Lacerda,MT,43235,87826649.04
Ponto Belo,ES,7749,21876897.14
Ponto Chique,MG,4212,13143166.73
Ponto Novo,BA,16168,34163366.89
Ponto dos Volantes,MG,12016,30138418.19
Pontão,RS,3986,20657297.48
Populina,SP,4269,21589469.34
Poranga,CE,12224,29312690.97
Porangaba,SP,9299,23739105.92
Porangatu,GO,44798,114377540.87
Porciúncula,RJ,18059,67822905.4
Porecatu,PR,13973,32229439.4
Portalegre,RN,7811,17625395.07
Porteiras,CE,15010,9298213.05
Porteirinha,MG,38720,57522755.33
Porteirão,GO,3670,19387426.04
Portelândia,GO,4015,18275897.25
Porto,PI,12284,24033546.96
Porto Acre,AC,16757,22635741.56
Porto Alegre,RS,1476867,5944615581.9
Porto Alegre do Norte,MT,11674,27353693.76
Porto Alegre do Piauí,PI,2647,11014427.03
Porto Alegre do Tocantins,TO,3039,9417214.56
Porto Amazonas,PR,4782,15147757.79
Porto Barreiro,PR,3564,19713373.34
Porto Belo,SC,19189,63504307.05
Porto Calvo,AL,27288,39872869.14
Porto Esperidião,MT,11464,34870154.83
Porto Estrela,MT,3158,14074531.77
Porto Feliz,SP,51928,199799295.25
Porto Ferreira,SP,54761,156177555.6
Porto Firme,MG,11107,16362507.33
Porto Grande,AP,19669,34449735.18
Porto Lucena,RS,5313,14269164.05
Porto Mauá,RS,2557,12090809.59
Porto Murtinho,MS,16514,52669068.25
Porto Nacional,TO,52182,130908895.93
Porto Real,RJ,18266,173519733.52
Porto Real do Colégio,AL,20205,34371592.64
Porto Rico,PR,2608,17338700.6
Porto Rico do Maranhão,MA,5877,20221512.34
Porto Seguro,BA,145431,331739542.34
Porto União,SC,34882,69904086.75
Porto Velho,RO,502748,1207510286.67
Porto Vera Cruz,RS,1733,10748222.65
Porto Vitória,PR,4143,15661012.37
Porto Walter,AC,10759,26323129.55
Porto Xavier,RS,10758,27586653.34
Porto da Folha,SE,28492,49673709.28
Porto de Pedras,AL,8151,25341008.41
Porto do Mangue,RN,5884,21164582.48
Porto dos Gaúchos,MT,5334,26954079.9
Portão,RS,33994,70732488.08
Posse,GO,34663,68703834.45
Potengi,CE,10790,23954553.75
Potim,SP,22453,37719696.64
Potiraguá,BA,8969,20002108.96
Potirendaba,SP,16709,54919807.62
Potiretama,CE,6318,21963764.07
Poté,MG,16502,33859655.86
Pouso Alegre,MG,143846,418843180.72
Pouso Alto,MG,6236,16963897.0
Pouso Novo,RS,1847,11289406.18
Pouso Redondo,SC,16424,33570655.11
Poxoréu,MT,16441,48894191.54
Poá,SP,113793,474692375.78
Poço Branco,RN,15139,26092100.87
Poço Dantas,PB,3778,15135124.57
Poço Fundo,MG,16775,30694719.92
Poço Redondo,SE,33757,59955591.54
Poço Verde,SE,23416,39858674.56
Poço das Antas,RS,2104,11643606.23
Poço das Trincheiras,AL,14493,40886097.6
Poço de José de Moura,PB,4245,16161318.87
Poços de Caldas,MG,163677,598772569.43
Poção,PE,11265,27191187.69
Poção de Pedras,MA,17773,44459426.32
Poções,BA,48729,93237977.31
Pracinha,SP,3547,12036550.84
Pracuúba,AP,4531,9608976.49
Prado,BA,29218,61354598.52
Prado Ferreira,PR,3668,16270699.7
Prados,MG,8919,16746502.4
Pradópolis,SP,19814,58897711.86
Praia Grande,SC,7370,23212496.17
Praia Grande,SP,299261,1260392879.94
Praia Norte,TO,8229,18143577.49
Pranchita,PR,5558,20129403.47
Prata,MG,27469,63862130.31
Prata,PB,4109,20807235.72
Prata do Piauí,PI,3106,12997105.96
Pratinha,MG,3515,14518174.21
Pratápolis,MG,8930,19644309.73
Pratânia,SP,5021,18250483.2
Prefeitura Municipal do Rio de Janeiro,RJ,6476631,28879203466.81
Presidente Alves,SP,4179,12831664.28
Presidente Bernardes,MG,5594,12207809.0
Presidente Bernardes,SP,13568,39579684.73
Presidente Castello Branco,SC,1650,11801266.7
Presidente Castelo Branco,PR,5144,20045847.17
Presidente Dutra,BA,14712,29860156.08
Presidente Dutra,MA,46680,73323264.73
Presidente Epitácio,SP,43535,93389818.85
Presidente Figueiredo,AM,32812,145727190.54
Presidente Getúlio,SC,16474,47724957.7
Presidente Juscelino,MA,12398,28873865.14
Presidente Juscelino,MG,3875,13026966.13
Presidente Jânio Quadros,BA,13178,28789393.7
Presidente Kennedy,ES,11309,324190311.0
Presidente Kennedy,TO,3744,10564312.71
Presidente Kubitschek,MG,3056,12073309.7
Presidente Lucena,RS,2705,12919277.11
Presidente Médici,MA,6831,16928516.7
Presidente Médici,RO,22557,42672231.29
Presidente Nereu,SC,2309,10859661.49
Presidente Olegário,MG,19469,50314626.61
Presidente Prudente,SP,222192,640485744.45
Presidente Sarney,MA,18420,37803803.99
Presidente Tancredo Neves,BA,27505,58128965.4
Presidente Vargas,MA,11302,30918445.33
Presidente Venceslau,SP,39407,114249083.04
Primavera,PA,10485,29434025.58
Primavera,PE,14509,26972085.85
Primavera de Rondônia,RO,3501,12959660.41
Primavera do Leste,MT,57423,201418693.8
Primeira Cruz,MA,14918,35772618.57
Primeiro de Maio,PR,11243,32357247.21
Princesa,SC,2877,13382350.32
Princesa Isabel,PB,22995,43643949.93
Professor Jamil,GO,3380,11442965.64
Progresso,RS,6372,17405779.21
Promissão,SP,38764,105769675.31
Propriá,SE,29655,52060356.75
Protásio Alves,RS,2041,11525652.05
Prudente de Morais,MG,10388,21323545.63
Prudentópolis,PR,51567,110851229.45
Pugmil,TO,2591,11620004.0
Pureza,RN,9331,19092421.2
Putinga,RS,4185,15161572.96
Puxinanã,PB,13557,22702162.73
Pão de Açúcar,AL,24878,66357285.26
Pé de Serra,BA,14471,29028996.34
Pérola,PR,10937,41223577.21
Pérola d'Oeste,PR,6746,18853547.5
Quadra,SP,3587,16182128.68
Quaraí,RS,23579,44260502.58
Quartel Geral,MG,3516,15139329.94
Quarto Centenário,PR,4824,21005363.63
Quatiguá,PR,7410,21524158.39
Quatis,RJ,13543,50082579.97
Quatro Barras,PR,22048,86567115.85
Quatro Irmãos,RS,1849,12004746.14
Quatro Pontes,PR,3998,19151020.26
Quatá,SP,13702,41584934.29
Quebrangulo,AL,11592,49652329.7
Quedas do Iguaçu,PR,32982,78762839.36
Queimada Nova,PI,8796,15966011.47
Queimadas,BA,26083,51062184.21
Queimadas,PB,43667,83299494.52
Queimados,RJ,143632,276781283.08
Queiroz,SP,3166,16535146.58
Queluz,SP,12600,30624159.25
Queluzito,MG,1947,9688700.39
Querência,MT,15597,64774655.27
Querência do Norte,PR,12247,30563783.74
Quevedos,RS,2816,13561769.11
Quijingue,BA,28655,54934252.46
Quilombo,SC,10149,31266009.31
Quinta do Sol,PR,4985,19012606.01
Quintana,SP,6437,21680474.79
Quinze de Novembro,RS,3811,19466204.99
Quipapá,PE,25536,55892855.49
Quirinópolis,GO,47377,138081622.34
Quissamã,RJ,22700,177437107.6
Quitandinha,PR,18419,40060450.83
Quiterianópolis,CE,20690,48985203.49
Quixaba,PB,1901,10593309.95
Quixaba,PE,6823,22927955.41
Quixabeira,BA,10033,20826852.55
Quixadá,CE,85351,159946912.31
Quixelô,CE,14949,36964780.17
Quixeramobim,CE,77174,180806871.52
Quixeré,CE,21572,48764136.02
Rafael Godeiro,RN,3213,13265541.94
Rafael Jambeiro,BA,24349,54699692.49
Rafard,SP,9004,34505296.0
Ramilândia,PR,4385,15225540.93
Rancharia,SP,29778,91140127.2
Rancho Alegre,PR,3990,12511690.72
Rancho Alegre D'Oeste,PR,2833,14039449.54
Rancho Queimado,SC,2849,14089621.99
Raposa,MA,29755,44354414.88
Raposos,MG,16230,25979206.04
Raul Soares,MG,24394,43258015.54
Realeza,PR,17023,45809051.33
Rebouças,PR,14869,34276924.65
Recife,PE,1617183,4099421978.24
Recreio,MG,10667,19360834.57
Recursolândia,TO,4132,10844836.53
Redentora,RS,11025,24191449.23
Redenção,CE,27272,60359602.55
Redenção,PA,80797,161592669.47
Redenção da Serra,SP,3930,15385229.93
Reduto,MG,7023,15161665.81
Regeneração,PI,17697,36254109.23
Regente Feijó,SP,19733,57642180.56
Reginópolis,SP,8640,22892885.47
Registro,SP,56280,152735556.89
Relvado,RS,2195,12765685.69
Remanso,BA,42275,76446759.5
Remígio,PB,19149,23130201.33
Renascença,PR,6984,27641821.56
Reriutaba,CE,19015,42032397.49
Resende,RJ,125214,426678343.97
Resende Costa,MG,11478,19743315.67
Reserva,PR,26522,61005258.47
Reserva do Cabaçal,MT,2630,12531318.61
Reserva do Iguaçu,PR,7815,23317659.05
Resplendor,MG,17675,40057418.68
Ressaquinha,MG,4834,14514779.0
Restinga,SP,7223,23544587.26
Restinga Sêca,RS,16334,39922036.82
Retirolândia,BA,13319,26375096.11
Riachinho,MG,8274,18268569.88
Riachinho,TO,4520,13507818.67
Riacho Frio,PI,4252,13177366.56
Riacho da Cruz,RN,3485,12699158.03
Riacho das Almas,PE,20177,46946010.54
Riacho de Santana,BA,36039,64372129.9
Riacho de Santana,RN,4278,14973953.48
Riacho de Santo Antônio,PB,1923,11199164.67
Riacho dos Cavalos,PB,8563,20443147.96
Riacho dos Machados,MG,9658,21973531.04
Riachuelo,RN,7863,16934100.85
Riachuelo,SE,10033,30571020.02
Riachão,MA,19846,46864305.72
Riachão,PB,3531,12558080.31
Riachão das Neves,BA,23264,51435781.97
Riachão do Bacamarte,PB,4476,12930070.32
Riachão do Dantas,SE,19976,39235209.72
Riachão do Jacuípe,BA,35403,62805588.82
Riachão do Poço,PB,4442,15053083.1
Rialma,GO,10969,30888057.77
Rianápolis,GO,4788,14079884.52
Ribamar Fiquene,MA,7609,17951525.99
Ribas do Rio Pardo,MS,23167,87215856.22
Ribeira,SP,3408,14437902.05
Ribeira do Amparo,BA,15269,45106700.79
Ribeira do Piauí,PI,4381,11443691.38
Ribeira do Pombal,BA,51418,91026043.87
Ribeiro Gonçalves,PI,7151,23574592.69
Ribeirão,PE,46659,74043915.66
Ribeirão Bonito,SP,12909,32027321.2
Ribeirão Branco,SP,17646,38352581.51
Ribeirão Cascalheira,MT,9562,29687272.38
Ribeirão Claro,PR,10949,36353364.34
Ribeirão Corrente,SP,4579,22359106.04
Ribeirão Grande,SP,7682,25308330.52
Ribeirão Pires,SP,120396,321779348.45
Ribeirão Preto,SP,666323,2581038077.32
Ribeirão Vermelho,MG,4026,11614590.35
Ribeirão das Neves,MG,322659,374959255.92
Ribeirão do Largo,BA,8260,31487076.16
Ribeirão do Pinhal,PR,13646,29718048.62
Ribeirão do Sul,SP,4573,17478013.62
Ribeirãozinho,MT,2290,13437430.33
Ribeirópolis,SE,18362,35063245.47
Rifaina,SP,3597,26579918.75
Rincão,SP,10796,29808335.59
Rinópolis,SP,10133,23740460.91
Rio Acima,MG,9924,41634868.45
Rio Azul,PR,15014,38398511.07
Rio Bananal,ES,19181,62229873.53
Rio Bom,PR,3360,13211325.88
Rio Bonito,RJ,57615,200152639.71
Rio Bonito do Iguaçu,PR,13538,37225220.48
Rio Branco,AC,370550,752625040.4
Rio Branco,MT,5044,16989430.1
Rio Branco do Ivaí,PR,4088,14732076.68
Rio Branco do Sul,PR,32232,80535686.89
Rio Brilhante,MS,34776,124936334.05
Rio Casca,MG,14247,27641792.55
Rio Claro,RJ,17826,74348094.59
Rio Claro,SP,199961,689232939.89
Rio Crespo,RO,3750,14589653.35
Rio Doce,MG,2600,13694533.6
Rio Espera,MG,5929,11822434.17
Rio Formoso,PE,23181,49340981.03
Rio Fortuna,SC,4582,17384911.66
Rio Grande,RS,207860,645905894.93
Rio Grande da Serra,SP,48302,75512348.82
Rio Grande do Piauí,PI,6329,14322902.5
Rio Largo,AL,75645,123003111.22
Rio Manso,MG,5684,12595597.06
Rio Maria,PA,17738,38416483.13
Rio Negrinho,SC,41602,125198088.33
Rio Negro,MS,4910,18082594.77
Rio Negro,PR,33395,86368788.25
Rio Novo,MG,9050,16316946.41
Rio Novo do Sul,ES,12045,34040011.73
Rio Paranaíba,MG,12398,41575814.28
Rio Pardo,RS,38934,113415440.42
Rio Pardo de Minas,MG,30732,54271629.13
Rio Piracicaba,MG,14602,40204210.3
Rio Pomba,MG,17939,32518476.83
Rio Preto,MG,5517,14254810.2
Rio Preto da Eva,AM,30530,49463835.76
Rio Quente,GO,3931,29395513.63
Rio Real,BA,40809,68718545.19
Rio Rufino,SC,2485,10919291.9
Rio Sono,TO,6486,13297951.66
Rio Tinto,PB,24023,44516214.49
Rio Verde,GO,207296,711612149.66
Rio Verde de Mato Grosso,MS,19462,62481785.6
Rio Vermelho,MG,13597,26139282.67
Rio da Conceição,TO,1980,8509070.63
Rio das Antas,SC,6246,24930518.11
Rio das Flores,RJ,8892,43052214.59
Rio das Ostras,RJ,131976,500334907.29
Rio das Pedras,SP,32982,88963758.87
Rio de Contas,BA,13616,23896485.02
Rio do Antônio,BA,15628,26942540.7
Rio do Campo,SC,6113,20201822.29
Rio do Fogo,RN,10758,28260442.27
Rio do Oeste,SC,7392,20008510.29
Rio do Pires,BA,12084,23098356.38
Rio do Prado,MG,5316,13381117.02
Rio do Sul,SC,67237,219448075.29
Rio dos Bois,TO,2764,11605158.99
Rio dos Cedros,SC,11157,29134315.93
Rio dos Índios,RS,3418,15597699.57
Riolândia,SP,11766,36370809.2
Riozinho,RS,4571,18971209.77
Riqueza,SC,4740,16099879.12
Riversul,SP,5941,16057215.2
Roca Sales,RS,10976,30045565.99
Rochedo,MS,5252,21075970.92
Rochedo de Minas,MG,2263,11549410.98
Rodeio,SC,11380,26366708.26
Rodeio Bonito,RS,5955,21225613.92
Rodeiro,MG,7653,17342698.15
Rodelas,BA,8887,23419232.42
Rodolfo Fernandes,RN,4547,12763744.45
Rodrigues Alves,AC,16974,35958464.38
Rolador,RS,2542,12225599.61
Rolante,RS,20712,52943481.45
Rolim de Moura,RO,56242,105719259.12
Rolândia,PR,63316,148802787.85
Romaria,MG,3657,14052249.57
Romelândia,SC,5220,14174785.87
Roncador,PR,11065,33989068.49
Ronda Alta,RS,10655,10261792.03
Rondinha,RS,5544,17264367.92
Rondolândia,MT,3792,19945505.61
Rondon,PR,9488,28354593.54
Rondon do Pará,PA,49977,91051307.19
Rondonópolis,MT,215320,613915949.61
Roque Gonzales,RS,7289,22526270.39
Rorainópolis,RR,27288,54977449.86
Rosana,SP,18459,71827558.71
Roseira,SP,10344,30867102.66
Rosário,MA,41694,67673872.77
Rosário Oeste,MT,17161,40524107.17
Rosário da Limeira,MG,4525,14256365.88
Rosário do Catete,SE,10364,62624770.23
Rosário do Ivaí,PR,5367,16473618.55
Rosário do Sul,RS,40773,88888392.6
Roteiro,AL,6803,29225115.47
Rubelita,MG,7093,15006859.19
Rubiataba,GO,19832,49560967.82
Rubim,MG,10330,20835319.18
Rubinéia,SP,3060,20035442.6
Rubiácea,SP,2983,13114716.61
Rurópolis,PA,46804,61700351.72
