Município,UF,População,Total Despesa
Sardoá,MG,6021,14342210.81
Sarutaiá,SP,3700,11896750.15
Sarzedo,MG,29270,85663658.97
Satuba,AL,13241,28720131.98
Satubinha,MA,13231,23513890.22
Saubara,BA,12161,25886695.86
Saudade do Iguaçu,PR,5333,34827227.3
Saúde,BA,12693,21331815.78
Schroeder,SC,18186,35967376.18
Seabra,BA,44999,67719046.81
Seara,SC,17395,46551681.59
Sebastianópolis do Sul,SP,3293,18983061.85
Sebastião Barros,PI,3475,12142759.26
Sebastião Laranjeiras,BA,11435,22910368.53
Sebastião Leal,PI,4199,11565580.23
Seberi,RS,11176,36769694.52
Sede Nova,RS,3070,11719698.02
Segredo,RS,7366,17673620.39
Selbach,RS,5124,16244138.57
Selvíria,MS,6441,31995099.96
Sem-Peixe,MG,2834,13208587.53
Sena Madureira,AC,41036,51139959.27
Senador Alexandre Costa,MA,10763,21397535.36
Senador Amaral,MG,5409,13442274.58
Senador Canedo,GO,97719,340475344.84
Senador Cortes,MG,2046,9596975.55
Senador Elói de Souza,RN,6034,13536939.04
Senador Firmino,MG,7650,15147149.06
Senador Georgino Avelino,RN,4269,13138245.05
Senador Guiomard,AC,20992,35310625.99
Senador José Bento,MG,1769,9524722.0
Senador José Porfírio,PA,12075,30313106.3
Senador La Rocque,MA,14195,36769660.45
Senador Modestino Gonçalves,MG,4523,14923840.15
Senador Pompeu,CE,26600,42213106.09
Senador Rui Palmeira,AL,13839,29490229.65
Senador Salgado Filho,RS,2887,11404009.25
Senador Sá,CE,7290,16875496.27
Sengés,PR,19229,38219739.68
Senhor do Bonfim,BA,80810,105753843.26
Senhora de Oliveira,MG,5871,13148603.98
Senhora do Porto,MG,3598,12555557.9
Senhora dos Remédios,MG,10565,16180816.73
Sento Sé,BA,41102,68020378.8
Serafina Corrêa,RS,15614,48480764.39
Sericita,MG,7391,15985366.91
Seringueiras,RO,12543,26751752.17
Serra,ES,476428,1023591650.45
Serra Alta,SC,3317,14765319.87
Serra Azul de Minas,MG,4358,12028754.91
Serra Branca,PB,13488,24868433.13
Serra Caiada,RN,9666,20426683.29
Serra Dourada,BA,18428,32784899.76
Serra Grande,PB,3067,10757795.62
Serra Negra,SP,28103,76441284.2
Serra Negra do Norte,RN,8106,14974684.22
Serra Nova Dourada,MT,1492,23388518.03
Serra Preta,BA,15507,27898602.76
Serra Redonda,PB,7071,11951266.28
Serra Talhada,PE,83712,144477985.55
Serra da Raiz,PB,3172,10232551.78
Serra da Saudade,MG,822,9770492.91
Serra de São Bento,RN,5890,12391559.14
Serra do Mel,RN,11336,24903281.6
Serra do Navio,AP,4850,12795490.34
Serra do Ramalho,BA,33022,63238044.44
Serra do Salitre,MG,11236,26795032.08
Serrana,SP,42264,102532753.12
Serrania,MG,7787,15363602.73
Serrano do Maranhão,MA,10758,22817281.32
Serranos,MG,2033,10083892.68
Serranópolis de Minas,MG,4682,14541748.66
Serranópolis do Iguaçu,PR,4659,19922546.36
Serraria,PB,6185,11749325.53
Serrinha,BA,82733,127924233.39
Serrinha,RN,6568,16263195.86
Serrinha dos Pintos,RN,4775,12248124.69
Serrita,PE,18985,44901221.22
Serro,MG,21423,35830157.05
Sertaneja,PR,5771,19423984.7
Sertanópolis,PR,16315,36054914.45
Sertânia,PE,35207,64423242.35
Sertão,RS,6225,22394527.82
Sertão Santana,RS,6207,15680187.21
Sertãozinho,PB,4811,11891076.26
Sertãozinho,SP,118864,382493472.26
Sete Barras,SP,13190,34769201.05
Sete Lagoas,MG,229887,645331174.21
Setubinha,MG,11717,18337360.97
Severiano Melo,RN,4278,13612288.89
Severiano de Almeida,RS,3902,14378007.46
Severínia,SP,16646,44083643.62
Siderópolis,SC,13593,31242152.67
Sidrolândia,MS,49712,113701335.85
Sigefredo Pacheco,PI,9799,14829661.89
Silva Jardim,RJ,21336,139726715.16
Silvanópolis,TO,5318,11800996.78
Silveira Martins,RS,2491,11412496.52
Silveiras,SP,6121,21929489.54
Silveirânia,MG,2277,10063597.31
Silves,AM,9014,24797528.54
Silvianópolis,MG,6266,12629734.63
Silvânia,GO,20106,44475229.81
Simolândia,GO,6804,14334844.65
Simonésia,MG,19307,30805165.96
Simplício Mendes,PI,12385,22627675.24
Simão Dias,SE,40364,65885888.71
Simão Pereira,MG,2634,13748533.96
Simões,PI,14393,29064408.71
Simões Filho,BA,131630,282913149.33
Sinimbu,RS,10395,21299561.49
Sinop,MT,126817,258962725.26
Siqueira Campos,PR,19881,37877399.38
Sirinhaém,PE,43620,70873589.24
Siriri,SE,8588,28272155.78
Sobradinho,BA,23511,41005931.88
Sobradinho,RS,14904,33362949.04
Sobrado,PB,7669,14705236.87
Sobral,CE,199750,516461143.32
Socorro,SP,39227,82745228.87
Socorro do Piauí,PI,4519,11140482.98
Soledade,PB,14569,26936801.92
Soledade,RS,31207,64265459.89
Soledade de Minas,MG,6014,12358725.86
Solidão,PE,5934,18798283.14
Solonópole,CE,18060,42010306.68
Solânea,PB,26925,38244090.09
Sombrio,SC,28589,58916160.91
Sonora,MS,17019,45710235.03
Sooretama,ES,27409,70486956.88
Sorocaba,SP,637187,2141063730.49
Sorriso,MT,77735,204616613.91
Sossêgo,PB,3427,10438307.89
Soure,PA,24076,35428767.21
Sousa,PB,68434,100060171.61
Sucupira,TO,1878,6833858.14
Sucupira do Norte,MA,10444,21326622.06
Sucupira do Riachão,MA,5519,25702875.79
Sud Mennucci,SP,7702,29557264.1
Sul Brasil,SC,2661,12670128.55
Sulina,PR,3329,14561298.43
Sumaré,SP,262308,600250349.38
Sumidouro,RJ,15099,49476502.32
Sumé,PB,16691,33672375.2
Surubim,PE,62530,78218875.86
Sussuapara,PI,6504,11621077.79
Suzano,SP,282441,559661374.02
Suzanápolis,SP,3693,20304267.97
Sátiro Dias,BA,20259,35669407.36
São Benedito,CE,45917,77707977.84
São Benedito do Rio Preto,MA,18189,35692630.41
São Benedito do Sul,PE,15105,26619015.43
São Bentinho,PB,4404,10550095.95
São Bento,MA,43447,53740141.11
São Bento,PB,33065,50948669.02
São Bento Abade,MG,4981,11782965.37
São Bento do Norte,RN,2935,11029020.28
São Bento do Sapucaí,SP,10848,28859799.74
São Bento do Sul,SC,79971,202448755.05
São Bento do Tocantins,TO,5026,11375757.01
São Bento do Trairí,RN,4262,12382188.79
São Bento do Una,PE,57046,88867097.22
São Bernardino,SC,2593,15411636.88
São Bernardo,MA,27599,41369934.3
São Bernardo do Campo,SP,811489,3557315145.81
São Borja,RS,63089,152716988.19
São Braz do Piauí,PI,4367,10951077.84
São Brás,AL,7020,17107573.31
São Caetano do Sul,SP,157205,1090838695.14
São Caitano,PE,36626,52965945.92
São Carlos,SC,10849,28240795.57
São Carlos,SP,238958,656382995.05
São Carlos do Ivaí,PR,6713,21266873.94
São Cristovão do Sul,SC,5308,15256848.35
São Cristóvão,SE,85814,98538081.74
São Desidério,BA,32078,120942135.19
São Domingos,BA,9849,18742091.94
São Domingos,GO,12163,23762621.53
São Domingos,PB,3031,10447910.71
São Domingos,SC,9523,24005911.99
São Domingos,SE,10887,16954496.47
São Domingos das Dores,MG,5642,13718091.13
São Domingos do Araguaia,PA,24235,40232511.63
São Domingos do Azeitão,MA,7187,18356123.5
São Domingos do Cariri,PB,2543,7912739.31
São Domingos do Maranhão,MA,33716,68009733.29
São Domingos do Norte,ES,8652,31116324.9
São Domingos do Sul,RS,3056,14224202.87
São Felipe,BA,21548,45301343.5
São Felipe D'Oeste,RO,6160,15332922.11
São Fernando,RN,3572,11116333.97
São Fidélis,RJ,37710,88844277.68
São Francisco,MG,56217,80962687.96
São Francisco,PB,3382,10720494.59
São Francisco,SE,3777,11925924.13
São Francisco,SP,2861,13574169.25
São Francisco de Assis,RS,19556,41309540.53
São Francisco de Assis do Piauí,PI,5759,12520141.9
São Francisco de Goiás,GO,6328,14528468.13
São Francisco de Itabapoana,RJ,41343,119583852.37
São Francisco de Paula,MG,6668,15130046.09
São Francisco de Paula,RS,21482,43806463.78
São Francisco de Sales,MG,6110,20834072.87
São Francisco do Brejão,MA,11242,21516492.47
São Francisco do Conde,BA,38838,463926325.19
São Francisco do Glória,MG,5177,13320450.09
São Francisco do Guaporé,RO,18640,47178344.01
São Francisco do Maranhão,MA,11961,19610063.55
São Francisco do Oeste,RN,4138,11466556.54
São Francisco do Piauí,PI,6332,20381053.43
São Francisco do Sul,SC,47547,221909161.68
São Félix,BA,15049,34206529.27
São Félix de Balsas,MA,4554,16696221.11
São Félix de Minas,MG,3465,11465374.33
São Félix do Araguaia,MT,11039,31544662.41
São Félix do Coribe,BA,15548,33571350.46
São Félix do Piauí,PI,2931,10265657.81
São Félix do Tocantins,TO,1532,6953964.56
São Félix do Xingu,PA,111633,127598826.68
São Gabriel,BA,19519,43688874.36
São Gabriel,RS,62692,115827730.69
São Gabriel da Cachoeira,AM,42342,67879300.36
São Gabriel da Palha,ES,35785,81797556.75
São Gabriel do Oeste,MS,24515,100943869.32
São Geraldo,MG,11372,19172883.04
São Geraldo da Piedade,MG,4329,14066497.96
São Geraldo do Araguaia,PA,24828,46950555.72
São Geraldo do Baixio,MG,3788,11512394.99
São Gonçalo,RJ,1031903,1032697655.18
São Gonçalo do Abaeté,MG,6717,20482560.46
São Gonçalo do Amarante,CE,46783,188994025.14
São Gonçalo do Amarante,RN,96759,217536353.1
São Gonçalo do Gurguéia,PI,2942,8927180.0
São Gonçalo do Pará,MG,11475,21428801.99
São Gonçalo do Piauí,PI,4885,11017484.99
São Gonçalo do Rio Preto,MG,3180,10893131.33
São Gonçalo do Sapucaí,MG,25143,38241592.41
São Gonçalo dos Campos,BA,37111,49292791.61
São Gotardo,MG,34107,59930924.58
São Jerônimo,RS,23399,39240428.41
São Jerônimo da Serra,PR,11570,20221511.58
São Joaquim,SC,26045,44431546.47
São Joaquim da Barra,SP,49690,100180785.95
São Joaquim de Bicas,MG,28624,55606958.09
São Joaquim do Monte,PE,21126,41729538.7
São Jorge,RS,2848,11038118.36
São Jorge do Ivaí,PR,5673,17986323.72
São Jorge do Patrocínio,PR,6051,23687819.32
São José,SC,228561,459683757.97
São José da Barra,MG,7213,17413663.87
São José da Bela Vista,SP,8791,22352768.92
São José da Boa Vista,PR,6567,15067665.3
São José da Coroa Grande,PE,20005,40261163.65
São José da Lagoa Tapada,PB,7675,16735724.4
São José da Laje,AL,23950,44575516.49
São José da Lapa,MG,21905,54302570.25
São José da Safira,MG,4258,12997691.07
São José da Tapera,AL,32075,73031333.94
São José da Varginha,MG,4630,11538897.44
São José da Vitória,BA,6158,12621546.04
São José das Missões,RS,2748,10238556.68
São José das Palmeiras,PR,3864,11793348.04
São José de Caiana,PB,6206,12949581.11
São José de Espinharas,PB,4711,11612212.4
São José de Mipibu,RN,42773,73355109.6
São José de Piranhas,PB,19846,33599638.97
São José de Princesa,PB,4015,9717447.9
São José de Ribamar,MA,172402,222805043.39
São José de Ubá,RJ,7175,40678732.1
São José do Alegre,MG,4180,9765737.1
São José do Barreiro,SP,4188,17048438.5
São José do Belmonte,PE,33610,55231958.72
São José do Bonfim,PB,3452,10925865.03
São José do Brejo do Cruz,PB,1767,9874593.24
São José do Calçado,ES,11000,33442492.33
São José do Campestre,RN,12896,22818581.94
São José do Cedro,SC,13902,32442580.55
São José do Cerrito,SC,8941,18273481.59
São José do Divino,MG,3943,15232087.1
São José do Divino,PI,5237,12943475.12
São José do Egito,PE,33188,55959910.85
São José do Goiabal,MG,5695,12325228.06
São José do Herval,RS,2201,11552135.43
São José do Hortêncio,RS,4419,13562846.2
São José do Inhacorá,RS,2228,12442221.41
São José do Jacuri,MG,6682,13799090.78
São José do Jacuípe,BA,11002,20140880.02
São José do Norte,RS,26853,56825626.55
São José do Ouro,RS,7116,17541356.33
São José do Peixe,PI,3702,10289111.66
São José do Piauí,PI,6615,11609241.83
São José do Povo,MT,3782,9160832.45
São José do Rio Claro,MT,18701,37364705.71
São José do Rio Pardo,SP,54209,164782871.14
São José do Rio Preto,SP,438354,1225015483.5
São José do Sabugi,PB,4114,11837886.22
São José do Seridó,RN,4528,13269679.32
São José do Sul,RS,2240,11235566.22
São José do Vale do Rio Preto,RJ,20812,63238064.59
São José do Xingu,MT,5354,16538992.71
São José dos Ausentes,RS,3456,15533641.02
São José dos Basílios,MA,7501,16923179.84
São José dos Campos,SP,681036,2122776061.59
São José dos Cordeiros,PB,3739,10583561.97
São José dos Pinhais,PR,292934,853829294.95
São José dos Quatro Marcos,MT,18710,34763787.05
São José dos Ramos,PB,5817,14494529.82
São João,PE,22284,43469960.96
São João,PR,10743,30900779.26
São João Batista,MA,20195,37821400.6
São João Batista,SC,31534,61623993.27
São João Batista do Glória,MG,7292,24293546.92
São João Evangelista,MG,16043,30362769.96
São João Nepomuceno,MG,26227,41034357.84
São João d'Aliança,GO,11771,20826360.42
São João da Baliza,RR,7401,16964279.81
São João da Barra,RJ,34273,427396169.42
São João da Boa Vista,SP,88477,260308737.31
São João da Canabrava,PI,4516,10543462.4
São João da Fronteira,PI,5873,12596428.29
São João da Lagoa,MG,4880,13335215.92
São João da Mata,MG,2809,10008711.25
São João da Paraúna,GO,1623,13464758.14
São João da Ponta,PA,5703,12043215.5
São João da Ponte,MG,25933,49743339.95
São João da Serra,PI,6101,12260505.51
São João da Varjota,PI,4738,10423365.54
São João das Duas Pontes,SP,2618,12214064.96
São João das Missões,MG,12539,23126404.07
São João de Iracema,SP,1875,13924982.47
São João de Meriti,RJ,460711,530535060.69
São João del Rei,MG,88902,170116658.49
São João do Arraial,PI,7700,15271246.7
São João do Caiuá,PR,6044,15334537.7
São João do Cariri,PB,4337,10605938.35
São João do Carú,MA,15558,31783421.28
São João do Itaperiú,SC,3606,12675414.06
São João do Ivaí,PR,11342,25182270.12
São João do Jaguaribe,CE,7774,16422723.44
São João do Oeste,SC,6235,21051177.41
São João do Oriente,MG,7925,13279113.06
São João do Pacuí,MG,4308,10818848.65
São João do Paraíso,MA,10933,24046909.02
São João do Paraíso,MG,23417,30820876.34
São João do Pau d'Alho,SP,2145,11648594.08
São João do Piauí,PI,20077,36388417.38
São João do Polêsine,RS,2654,10481120.31
São João do Rio do Peixe,PB,17923,32131375.26
São João do Sabugi,RN,6196,12577020.28
São João do Soter,MA,17956,42639228.52
São João do Tigre,PB,4437,8558842.01
São João do Triunfo,PR,14583,27645490.39
São João dos Patos,MA,25287,56743352.95
São Julião,PI,5771,13396037.33
São Leopoldo,RS,226988,607444974.43
São Lourenço,MG,44417,93709789.42
São Lourenço da Mata,PE,109298,141024981.25
São Lourenço da Serra,SP,15028,37401567.16
São Lourenço do Oeste,SC,23017,54705971.02
São Lourenço do Piauí,PI,4488,9986358.36
São Lourenço do Sul,RS,44520,98734050.45
São Ludgero,SC,12192,34386875.32
São Luis do Piauí,PI,2593,8014490.69
São Luiz Gonzaga,RS,35266,66575067.05
São Luiz do Norte,GO,4932,17837446.9
São Luís,MA,1064197,2287523729.13
São Luís Gonzaga do Maranhão,MA,18807,45953949.81
São Luís de Montes Belos,GO,32164,65627812.84
São Luís do Curu,CE,12713,24947903.2
São Luís do Paraitinga,SP,10726,31967936.25
São Luís do Quitunde,AL,34436,60747456.5
São Mamede,PB,7774,16078854.26
São Manoel do Paraná,PR,2175,12755940.45
São Manuel,SP,40200,96525954.11
São Marcos,RS,21117,49645742.15
São Martinho,RS,5844,16903626.11
São Martinho,SC,3232,13095611.4
São Martinho da Serra,RS,3305,12022792.07
São Mateus,ES,122668,295368456.28
São Mateus do Maranhão,MA,40341,56393435.21
São Mateus do Sul,PR,44179,83605062.73
São Miguel,RN,23100,36248402.86
São Miguel Arcanjo,SP,32696,63748067.05
São Miguel da Baixa Grande,PI,2407,7728884.16
São Miguel da Boa Vista,SC,1885,9767196.57
São Miguel das Matas,BA,11963,19812595.22
São Miguel das Missões,RS,7714,27294595.6
São Miguel do Aleixo,SE,3881,11473962.8
São Miguel do Anta,MG,7006,16338643.28
São Miguel do Araguaia,GO,22750,56081738.17
São Miguel do Fidalgo,PI,2994,8688286.64
São Miguel do Gostoso,RN,9333,19915367.75
São Miguel do Guaporé,RO,23803,42052855.84
São Miguel do Iguaçu,PR,27061,77049695.4
São Miguel do Oeste,SC,38575,101131644.23
São Miguel do Passa Quatro,GO,3961,12709929.04
São Miguel do Tapuio,PI,18132,31396164.62
São Miguel do Tocantins,TO,11436,15204231.62
São Miguel dos Campos,AL,59830,131267939.88
São Miguel dos Milagres,AL,7795,19832228.08
São Nicolau,RS,5762,15869211.44
São Patrício,GO,2058,11014540.05
São Paulo,SP,11895893,43443326216.8
São Paulo das Missões,RS,6385,17903736.6
São Paulo de Olivença,AM,35757,58623632.34
São Paulo do Potengi,RN,17066,33530696.53
São Pedro,RN,6255,14834146.34
São Pedro,SP,33966,92080531.21
São Pedro da Cipa,MT,4393,11021874.51
São Pedro da Serra,RS,3554,13902018.86
São Pedro da União,MG,5016,13292518.57
São Pedro da Água Branca,MA,12349,40655455.3
São Pedro das Missões,RS,1977,11289978.46
São Pedro do Butiá,RS,2979,12919678.63
São Pedro do Iguaçu,PR,6440,15416282.01
São Pedro do Ivaí,PR,10733,23792557.49
São Pedro do Paraná,PR,2490,12739070.08
São Pedro do Piauí,PI,13956,24841980.18
São Pedro do Suaçuí,MG,5584,13231697.68
São Pedro do Sul,RS,16802,38194360.47
São Pedro do Turvo,SP,7538,21424727.53
São Pedro dos Crentes,MA,4542,11879389.33
São Pedro dos Ferros,MG,8339,15999912.3
São Rafael,RN,8349,14311855.42
São Raimundo Nonato,PI,33613,57776863.08
São Raimundo das Mangabeiras,MA,18255,41025479.92
São Raimundo do Doca Bezerra,MA,5387,17227253.85
São Roberto,MA,6432,23818201.34
São Romão,MG,11370,21212520.94
São Roque,SP,85502,219861489.62
São Roque de Minas,MG,7005,20271239.85
São Roque do Canaã,ES,12283,31668837.8
São Salvador do Tocantins,TO,3044,9640488.67
São Sebastião,AL,34024,62593038.77
São Sebastião,SP,81718,515918878.21
São Sebastião da Amoreira,PR,8935,15646753.33
São Sebastião da Bela Vista,MG,5300,14389402.2
São Sebastião da Boa Vista,PA,24768,43204058.42
São Sebastião da Grama,SP,12374,29246661.21
São Sebastião da Vargem Alegre,MG,2955,12183582.44
São Sebastião de Lagoa de Roça,PB,11588,24221806.68
São Sebastião do Alto,RJ,9033,44039680.97
São Sebastião do Anta,MG,6215,14584901.17
São Sebastião do Caí,RS,24517,53819364.85
São Sebastião do Maranhão,MG,10678,17405008.91
São Sebastião do Oeste,MG,6344,20022325.65
São Sebastião do Paraíso,MG,69057,160365942.57
São Sebastião do Passé,BA,45292,86518489.89
São Sebastião do Rio Preto,MG,1611,9125370.81
São Sebastião do Rio Verde,MG,2217,9159049.0
São Sebastião do Tocantins,TO,4604,9187227.43
São Sebastião do Uatumã,AM,12451,22330629.63
São Sebastião do Umbuzeiro,PB,3411,10316032.23
São Sepé,RS,24448,54426044.0
São Simão,GO,18804,80276742.6
São Simão,SP,15041,54268225.2
São Tiago,MG,10986,17387022.12
São Tomás de Aquino,MG,7248,16996825.33
São Tomé,PR,5626,18615254.55
São Tomé das Letras,MG,7001,12908987.31
São Valentim,RS,3642,13078473.37
São Valentim do Sul,RS,2253,10579227.8
São Valério,TO,4267,9696849.09
São Valério do Sul,RS,2748,11203034.32
São Vendelino,RS,2107,12954107.04
São Vicente,RN,6364,13133324.47
São Vicente,SP,353040,808050314.43
São Vicente Ferrer,MA,21591,35566708.86
São Vicente Ferrer,PE,17688,34306015.77
São Vicente de Minas,MG,7487,14430655.27
São Vicente do Seridó,PB,10803,19625391.09
São Vicente do Sul,RS,8771,23840203.11
Sério,RS,2256,10336111.56
Sítio Novo,MA,17559,34843818.87
Sítio Novo,RN,5384,15274788.51
Sítio Novo do Tocantins,TO,9270,19393842.97
Sítio d'Abadia,GO,2956,10180330.01
Sítio do Mato,BA,13256,24191766.06
Sítio do Quinto,BA,12034,21626719.52
Tabaporã,MT,9582,26018576.67
Tabapuã,SP,12027,31704924.59
Tabatinga,AM,59684,80065681.93
Tabatinga,SP,15738,35189998.19
Tabaí,RS,4424,13586491.18
Tabira,PE,27778,40814906.79
Tabocas do Brejo Velho,BA,13008,26391668.43
Tabocão,TO,2542,9547782.84
Taboleiro Grande,RN,2494,10951188.26
Tabuleiro,MG,4052,11195143.74
Tabuleiro do Norte,CE,30143,49817733.76
Tacaimbó,PE,12912,25737186.9
Tacaratu,PE,24236,44198866.44
Taciba,SP,6067,30494076.92
Tacima,PB,10745,18465542.73
Tacuru,MS,10907,30543613.28
Taguatinga,TO,16086,23654893.57
Taguaí,SP,12314,27366455.37
Taiaçu,SP,6179,16162280.64
Tailândia,PA,93906,114731890.71
Taiobeiras,MG,33040,59138459.06
Taipas do Tocantins,TO,2075,6309321.06
Taipu,RN,12334,21227089.7
Taió,SC,17959,46258446.31
Taiúva,SP,5605,20553494.24
Talismã,TO,2716,9941887.87
Tamandaré,PE,22323,52089341.72
Tambaú,SP,23187,64930108.49
Tamboara,PR,4954,13540817.14
Tamboril,CE,25635,50179294.15
Tamboril do Piauí,PI,2839,8552053.85
Tanabi,SP,25335,60316714.0
Tangará,RN,15354,26518135.77
Tangará,SC,8767,25730890.02
Tangará da Serra,MT,92298,176652660.71
Tanguá,RJ,32140,80819362.07
Tanhaçu,BA,21264,34470927.32
Tanque Novo,BA,17601,32951497.96
Tanque d'Arca,AL,6346,15900423.4
Tanque do Piauí,PI,2694,8690368.36
Tanquinho,BA,8532,14174135.09
Taparuba,MG,3206,11912751.06
Tapauá,AM,18266,33771183.32
Tapejara,PR,15572,34054645.87
Tapejara,RS,21224,56048254.61
Tapera,RS,10796,30906377.06
Taperoá,BA,20886,37631688.87
Taperoá,PB,15284,26009787.57
Tapes,RS,17315,37800401.97
Tapira,MG,4484,37718796.3
Tapira,PR,5878,18459195.19
Tapiratiba,SP,13084,27726741.89
Tapiraí,MG,1922,10248754.15
Tapiraí,SP,8085,21983158.29
Tapurah,MT,11950,36043324.56
Taquara,RS,57072,107096196.86
Taquaral,SP,2817,15321303.15
Taquaral de Goiás,GO,3627,11907911.84
Taquarana,AL,19856,45501712.35
Taquari,RS,27084,67962364.41
Taquaritinga,SP,56398,155218571.17
Taquaritinga do Norte,PE,27188,43273841.38
Taquarituba,SP,23123,62596421.17
Taquarivaí,SP,5548,19720187.29
Taquarussu,MS,3570,22327527.42
Taquaruçu do Sul,RS,3084,13499139.75
Tarabai,SP,7099,20089112.25
Tarauacá,AC,38201,62042773.64
Tarrafas,CE,8923,19930336.85
Tartarugalzinho,AP,14754,19610318.03
Tarumirim,MG,14674,22317479.05
Tarumã,SP,14027,49091043.83
Tasso Fragoso,MA,8219,28763233.18
Tatuí,SP,115515,262022058.78
Taubaté,SP,299423,844337507.24
Tauá,CE,57478,127321990.4
Tavares,PB,14518,27453452.87
Tefé,AM,62662,105775227.96
Teixeira,PB,14859,26132404.45
Teixeira Soares,PR,11321,29136722.26
Teixeira de Freitas,BA,155659,276142052.71
Teixeiras,MG,11770,19588914.24
Teixeirópolis,RO,5041,14430538.0
Tejupá,SP,4788,16585884.21
Tejuçuoca,CE,18301,36812661.58
Telha,SE,3144,11991943.22
Telêmaco Borba,PR,75054,141980108.54
Tenente Ananias,RN,10558,19907042.25
Tenente Laurentino Cruz,RN,5677,16989699.44
Tenente Portela,RS,14056,31654889.35
Tenório,PB,2981,10982852.9
Teodoro Sampaio,BA,8067,18647282.66
Teodoro Sampaio,SP,22551,63782192.09
Teofilândia,BA,22944,40461010.54
Teolândia,BA,15079,31837875.81
Terenos,MS,19434,44293566.2
Teresina,PI,840600,2073462785.92
Teresina de Goiás,GO,3252,10509300.11
Teresópolis,RJ,171482,423625108.31
Terezinha,PE,7025,18458183.73
Terezópolis de Goiás,GO,7262,16759686.85
Terra Boa,PR,16674,37889658.43
Terra Nova,BA,13537,22916743.33
Terra Nova,PE,10052,23230562.29
Terra Nova do Norte,MT,10391,27717930.7
Terra Rica,PR,16197,39940218.39
Terra Roxa,PR,17461,48861575.96
Terra Roxa,SP,9036,25891410.61
Terra Santa,PA,17783,43865676.27
Terra de Areia,RS,10553,25609047.6
Tesouro,MT,3498,9928195.17
Teutônia,RS,29802,75493293.64
Teófilo Otoni,MG,140567,276845687.59
Theobroma,RO,11345,28363499.14
Tianguá,CE,72803,129282686.75
Tibagi,PR,20283,58639442.16
Tibau,RN,3978,33642158.06
Tibau do Sul,RN,13017,32145337.89
Tietê,SP,39765,120703326.11
Tigrinhos,SC,1733,11393971.06
Tijucas,SC,34628,87872077.2
Tijucas do Sul,PR,15776,35861088.04
Timbaúba,PE,53844,99154226.22
Timbaúba dos Batistas,RN,2408,10277717.02
Timbiras,MA,28442,39859293.69
Timbó,SC,40515,116585413.1
Timbó Grande,SC,7563,22228944.75
Timon,MA,163342,286093843.4
Timóteo,MG,86794,166086453.97
Tio Hugo,RS,2893,13303614.72
Tiradentes,MG,7551,15965745.87
Tiradentes do Sul,RS,6432,15048031.18
Tiros,MG,6912,18542589.31
Tobias Barreto,SE,50971,71741510.37
Tocantins,MG,16567,26214991.84
Tocantinópolis,TO,23153,34859377.29
Tocantínia,TO,7236,14886042.26
Tocos do Moji,MG,4112,10146742.26
Toledo,MG,6111,16632303.91
Toledo,PR,130295,311509854.66
Tomar do Geru,SE,13196,29307860.26
Tomazina,PR,8696,15977024.42
Tombos,MG,9174,18511309.95
Tomé-Açu,PA,59795,117442778.2
Tonantins,AM,18322,37753006.66
Toritama,PE,41035,61587823.91
Toropi,RS,2997,9642292.78
Torre de Pedra,SP,2365,11480094.39
Torres,RS,36859,120724755.57
Torrinha,SP,9801,18105540.63
Touros,RN,33228,56053079.07
Trabiju,SP,1650,11387755.13
Tracuateua,PA,29125,52535714.53
Tracunhaém,PE,13547,25298384.44
Traipu,AL,27648,41504934.14
Trairi,CE,53998,72889155.46
Trairão,PA,17880,36191551.0
Trajano de Moraes,RJ,10348,52034924.61
Tramandaí,RS,45744,156584627.33
Travesseiro,RS,2388,11024895.11
Tremedal,BA,18367,31725926.46
Tremembé,SP,44399,104698160.06
Treviso,SC,3746,20948264.24
Treze de Maio,SC,7052,17877512.28
Trindade,GO,115470,132383308.64
Trindade,PE,29182,63682432.36
Trindade do Sul,RS,5962,16202015.67
Triunfo,PB,9429,15821263.61
Triunfo,PE,15264,32225754.82
Triunfo,RS,27638,163931891.26
Trizidela do Vale,MA,20747,36838569.17
Trombas,GO,3558,13450609.8
Trombudo Central,SC,6979,19623216.85
Três Arroios,RS,2885,13407105.84
Três Barras do Paraná,PR,12212,35643143.49
Três Cachoeiras,RS,10761,25675243.09
Três Corações,MG,77340,142837210.34
Três Coroas,RS,25822,58919923.76
Três Forquilhas,RS,2938,11047628.74
Três Fronteiras,SP,5694,18180732.99
Três Marias,MG,30673,72427153.85
Três Palmeiras,RS,4478,15153123.33
Três Passos,RS,24656,55080385.87
Três Pontas,MG,56408,103450040.62
Três Ranchos,GO,2896,13973844.3
Três Rios,RJ,78998,264535615.5
Três de Maio,RS,24478,50425489.36
Tubarão,SC,102087,196898275.92
Tucano,BA,56131,77203035.83
Tucumã,PA,36674,72836349.13
Tucunduva,RS,6008,16849976.22
Tucuruí,PA,105431,314127061.94
Tufilândia,MA,5699,23296689.25
Tuiuti,SP,6452,17084481.89
Tumiritinga,MG,6632,18668686.07
Tunas,RS,4576,14153902.7
Tunas do Paraná,PR,7347,15158239.2
Tuneiras do Oeste,PR,8873,21178149.35
Tuntum,MA,40566,66096711.77
Tupaciguara,MG,25269,55668620.28
Tupanatinga,PE,26172,51588251.24
Tupanci do Sul,RS,1591,9084052.35
Tupanciretã,RS,23421,54036938.89
Tupandi,RS,4309,24316792.69
Tuparendi,RS,8617,21261058.51
Tuparetama,PE,8139,21975988.54
